num_author,name_author,field,continent,university,h_index,h_rank,i10_index,i10_rank,Euclidean_index,Euclidean_rank,Total_Citation,Total_Citation_rank,Total_Publication,Total_Publication_rank,ABC,ABC_rank,ABC_A,ABC_A_rank,DBC,DBC_rank,CRBC,CRBC_rank,CEBC,CEBC_rank,TCEBC,TCEBC_rank,ACES,ACES_rank,ABC+CES,ABC+CES_rank,ABC*CES,ABC*CES_rank
3687,Tomoko Shiroyama,history,Asia,Tokyo,2,3967,0,4385,6.4031242374328485,4247,9.0,4234,14,2384,0,3283,0,3965,7.0,2517,0,3203,0,4408,0.0,4504,3.2015621187164243,4260,6.4031242374328485,4198,0.0,3261
3688,Akinobu Shuto,finance,Asia,Tokyo,10,1802,10,1828,118.89491158161479,2333,338.0,2173,18,1994,0,3283,0,3965,9.0,2114,0,3203,10,1859,5.0,2147,59.447455790807396,2564,118.89491158161479,2151,0.0,3261
3689,Akihiko Takahashi,finance,Asia,Tokyo,18,872,36,503,245.52189311749777,1599,1249.0,1088,82,287,0,3283,0,3965,41.0,333,0,3203,36,514,18.0,684,122.76094655874888,1969,245.52189311749777,1409,0.0,3261
3690,Yoshito Takasaki,development,Asia,Tokyo,19,797,27,733,286.7978382066364,1427,1239.0,1092,60,517,0,3283,1,2917,30.0,588,0,3203,27,755,14.0,936,143.3989191033182,1845,286.7978382066364,1236,0.0,3261
3691,Mari Tanaka,multiple-field,Asia,Tokyo,5,2944,3,3094,64.48255578061404,2917,130.0,2954,16,2168,1,1576,4,1786,8.5,2203,0,3203,4,2882,3.0,2752,32.24127789030702,3073,65.48255578061404,2760,64.48255578061404,1539
3692,Kenichi Ueda,multiple-field,Asia,Tokyo,8,2197,8,2100,201.99504944428713,1797,516.0,1798,17,2079,1,1576,5,1568,9.0,2114,1,1424,8,2146,5.0,2147,206.13129974600452,1564,157.26259949200897,1865,156.26259949200897,1344
3693,Yasutora Watanabe,multiple-field,Asia,Tokyo,8,2197,7,2254,239.24255474308913,1635,433.0,1952,12,2609,1,1576,1,2917,6.5,2616,1,1424,7,2299,4.0,2445,193.55665240224585,1609,226.11330480449172,1485,225.11330480449172,1235
3694,Shintaro Yamaguchi,labor,Asia,Tokyo,13,1348,14,1430,163.72232590578477,2013,485.0,1863,20,1840,1,1576,6,1392,10.5,1890,1,1424,14,1453,8.0,1567,99.36491873037176,2135,163.7298374607435,1825,162.7298374607435,1336
3695,Koji Yamamoto,history,Asia,Tokyo,5,2944,4,2824,65.81033353509159,2898,125.0,2973,11,2737,0,3283,0,3965,5.5,2853,0,3203,4,2882,2.0,3174,32.90516676754579,3055,65.81033353509159,2754,0.0,3261
3696,Yuichi Yamamoto,micro_theory,Asia,Tokyo,7,2425,6,2423,52.354560450833695,3094,139.0,2905,9,3018,2,1169,7,1234,5.5,2853,1,1424,7,2299,5.0,2147,70.34238156734284,2421,49.69696007084728,3013,95.39392014169457,1453
3697,Noriyuki Yanagawa,multiple-field,Asia,Tokyo,7,2425,7,2254,184.16840119846836,1895,376.0,2075,15,2273,1,1576,5,1568,8.0,2304,1,1424,7,2299,4.0,2445,164.4530169247918,1742,165.90603384958357,1809,164.90603384958357,1329
3698,Victor Aguirregabiria,multiple-field,North America,Toronto,16,1038,21,998,441.1405671665212,1038,1301.0,1057,36,1023,6,525,13,700,21.0,953,5,545,22,972,15.0,864,2605.7233946767433,576,246.12704970494266,1403,1440.762298229656,669
3699,Varouj A. Aivazian,finance,North America,Toronto,13,1348,17,1215,1439.2108949003964,318,2696.0,595,33,1137,0,3283,2,2431,16.5,1262,0,3203,17,1241,9.0,1418,719.6054474501982,952,1439.2108949003964,235,0.0,3261
3700,Michelle Alexopoulos,macro,North America,Toronto,10,1802,10,1828,127.08265027138835,2260,346.0,2146,23,1634,1,1576,5,1568,12.0,1681,1,1424,10,1859,5.5,2026,116.74271252818613,2015,112.48542505637228,2199,111.48542505637228,1414
3701,Itai Arieli,micro_theory,North America,Toronto,9,1992,8,2100,85.67379996241559,2649,276.0,2338,47,731,4,749,20,383,25.5,733,4,656,8,2146,13.0,1007,284.6093848002707,1386,82.35815209663893,2529,313.4326083865557,1118
3702,Carolina Arteaga,labor,North America,Toronto,3,3600,1,3809,39.93745109543172,3337,53.0,3520,4,3855,0,3283,2,2431,2.0,3907,0,3203,1,3860,1.0,3730,19.96872554771586,3427,39.93745109543172,3222,0.0,3261
3703,Michael Baker,labor,North America,Toronto,27,420,33,565,790.1044234783146,617,3009.0,555,41,868,3,924,20,383,22.0,892,3,816,33,579,18.0,684,1942.6262394538658,650,558.946040547102,671,1667.838121641306,629
3704,Ceren Baysan,multiple-field,North America,Toronto,5,2944,4,2824,430.9930393869488,1058,537.0,1767,6,3475,2,1169,3,2072,4.0,3242,2,1039,4,2882,3.5,2589,329.3813028548526,1296,429.7674601930353,864,855.5349203860706,805
3705,Dwayne Benjamin,multiple-field,North America,Toronto,16,1038,17,1215,436.5420941902396,1046,1463.0,975,20,1840,2,1169,8,1097,11.0,1825,2,1039,17,1241,9.5,1356,486.4639241168346,1109,407.01358001923836,900,810.0271600384767,819
3706,Arthur Blouin,multiple-field,North America,Toronto,3,3600,2,3404,81.25884567233281,2691,115.0,3034,8,3159,2,1169,5,1568,5.0,2983,2,1039,2,3459,3.5,2589,208.91539980633115,1553,8.164414002968975,4110,12.328828005937952,1735
3707,Gustavo Bobonis,multiple-field,North America,Toronto,10,1802,10,1828,329.56334747662703,1309,896.0,1357,14,2384,3,924,8,1097,8.5,2203,3,816,10,1859,7.0,1731,845.302400452549,909,280.4508965564898,1263,832.3526896694693,812
3708,Michael Boutros,macro,North America,Toronto,1,4388,0,4385,2.23606797749979,4467,3.0,4453,3,4085,0,3283,3,2072,1.5,4125,0,3203,0,4408,1.5,3437,1.118033988749895,4470,2.23606797749979,4440,0.0,3261
3709,Loren Brandt,multiple-field,North America,Toronto,32,272,52,269,2008.5661552460751,209,7224.0,224,73,372,8,386,18,453,40.5,343,6,456,54,259,32.0,272,5363.070057312014,417,1928.2794067530901,147,15362.235254024721,145
3710,Martin Burda,econometrics,North America,Toronto,6,2677,5,2603,81.3142054010245,2690,164.0,2777,12,2609,0,3283,2,2431,6.0,2731,0,3203,5,2654,2.5,2945,40.65710270051225,2869,81.3142054010245,2544,0.0,3261
3711,Gabriel Carroll,micro_theory,North America,Toronto,11,1625,12,1604,433.7107330929222,1055,885.0,1370,17,2079,7,445,11,832,12.0,1681,6,456,13,1535,10.5,1239,3741.146692891138,500,64.78408085277466,2773,404.48856596942267,1039
3712,Murat Celik,multiple-field,North America,Toronto,5,2944,4,2824,125.92060990957755,2264,214.0,2556,7,3309,1,1576,4,1786,4.0,3242,1,1424,4,2882,3.0,2752,133.53930848138526,1911,90.07861696277058,2442,89.07861696277058,1468
3713,Yanyou Chen,i_organization,North America,Toronto,1,4388,0,4385,1.0,4570,1.0,4570,1,4577,0,3283,1,2917,0.5,4588,0,3203,0,4408,0.5,4086,0.5,4572,1.0,4561,0.0,3261
3714,Robert Clark,i_organization,North America,Toronto,14,1239,14,1430,155.49276510500417,2062,590.0,1693,33,1137,6,525,11,832,19.5,1041,3,816,17,1241,12.0,1098,757.5236632651329,936,128.70696801730537,2068,736.2418081038321,846
3715,Ettore Damiano,micro_theory,North America,Toronto,7,2425,7,2254,92.41753080449618,2574,219.0,2538,10,2874,1,1576,7,1234,5.5,2853,1,1424,7,2299,5.0,2147,72.03691633164158,2401,89.07383266328314,2454,88.07383266328314,1473
3716,Margarida Duarte,i_finance,North America,Toronto,8,2197,8,2100,339.66306834862104,1286,543.0,1754,12,2609,1,1576,6,1392,6.5,2616,1,1424,8,2146,5.0,2147,370.22126303337575,1235,81.44252606675154,2539,80.44252606675154,1490
3717,Sebastian Dyrda,macro,North America,Toronto,2,3967,1,3809,24.43358344574123,3665,31.0,3809,5,3656,1,1576,3,2072,3.0,3545,1,1424,1,3860,2.0,3174,26.291287847477918,3221,5.58257569495584,4240,4.58257569495584,1777
3718,Shari Eli,history,North America,Toronto,5,2944,3,3094,214.00934559032697,1732,262.0,2375,10,2874,2,1169,2,2431,6.0,2731,1,1424,4,2882,3.0,2752,285.5638524710374,1384,22.37154878746336,3626,40.74309757492672,1621
3719,Kripa Freitas,other,North America,Toronto,1,4388,0,4385,2.23606797749979,4467,3.0,4453,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,1.118033988749895,4470,2.23606797749979,4440,0.0,3261
3720,Robert Gazzale,behavior-experiment,North America,Toronto,5,2944,3,3094,57.758116312774604,3017,104.0,3096,10,2874,1,1576,2,2431,5.5,2853,1,1424,3,3149,2.0,3174,64.478240283249,2491,23.956480566497994,3574,22.956480566497994,1688
3721,Aria Golestani,labor,North America,Toronto,1,4388,0,4385,4.0,4388,4.0,4413,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,2.0,4394,4.0,4349,0.0,3261
3722,Christian Gourieroux,multiple-field,North America,Toronto,34,230,72,143,967.1757854702525,518,4203.0,413,157,69,4,749,40,98,80.5,75,3,816,73,142,45.0,140,757.1288937564822,938,970.2080521295608,383,3864.832208518243,414
3723,Jiaying Gu,econometrics,North America,Toronto,9,1992,9,1961,78.64477096412705,2725,255.0,2407,23,1634,1,1576,8,1097,12.0,1681,0,3203,10,1859,7.0,1731,39.322385482063524,2892,79.64477096412705,2560,78.64477096412705,1496
3724,Fatih Guvenen,labor,North America,Toronto,19,797,23,906,594.3988559881319,804,1978.0,769,30,1275,12,216,17,493,21.0,953,12,173,23,925,18.0,684,12715.57224210672,261,328.7380621270516,1107,3800.8567455246193,420
3725,Yoram Halevy,behavior-experiment,North America,Toronto,11,1625,12,1604,418.8340960332623,1089,866.0,1387,16,2168,7,445,11,832,11.5,1753,7,384,12,1632,10.5,1239,4246.652126951346,467,49.69660408041839,3014,298.8762285629287,1141
3726,Gillian C. Hamilton,history,North America,Toronto,6,2677,6,2423,122.5275479229059,2299,207.0,2583,8,3159,0,3283,0,3965,4.0,3242,0,3203,6,2464,3.0,2752,61.26377396145295,2535,122.5275479229059,2117,0.0,3261
3727,Stephan Heblich,multiple-field,North America,Toronto,23,568,33,565,669.8581939485401,721,2754.0,587,49,693,4,749,6,1392,26.5,696,4,656,33,579,18.5,651,1685.52576973154,689,641.0109889162038,586,2548.0439556648153,518
3729,Mitsuru Igami,i_organization,North America,Toronto,10,1802,10,1828,104.53229166147655,2459,301.0,2265,12,2609,3,924,5,1568,7.5,2418,3,816,10,1859,6.5,1818,402.3524678241223,1197,68.43699259593154,2720,196.31097778779463,1277
3730,Gueorgui Kambourov,labor,North America,Toronto,10,1802,10,1828,419.16583830269377,1087,952.0,1315,13,2492,5,627,9,991,9.0,2114,4,656,11,1737,8.5,1487,1285.3423999637785,762,384.9618401892485,953,1899.8092009462425,591
3731,Zi Yang Kang,micro_theory,North America,Toronto,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,1,1576,1,2917,1.0,4350,0,3203,1,3860,1.0,3730,0.0,4667,1.0,4561,0.0,3261
3732,Marlène Koffi,labor,North America,Toronto,1,4388,0,4385,4.0,4388,4.0,4413,1,4577,1,1576,1,2917,1.0,4350,0,3203,1,3860,1.0,3730,4.0,4196,1.0,4561,0.0,3261
3733,Kory Kroft,labor,North America,Toronto,10,1802,10,1828,1723.3125079334857,256,2646.0,609,14,2384,5,627,9,991,9.5,2035,3,816,12,1632,8.5,1487,4961.612251097052,435,321.2103730113862,1132,1581.051865056931,646
3734,Burhanettin Kuruscu,multiple-field,North America,Toronto,11,1625,11,1709,184.2552577268828,1894,520.0,1790,13,2492,4,749,9,991,8.5,2203,4,656,11,1737,8.0,1567,815.2505895291429,913,151.67531953579785,1900,590.7012781431914,913
3735,Runjing Lu,labor,North America,Toronto,3,3600,1,3809,30.24896692450835,3527,41.0,3682,4,3855,0,3283,1,2917,2.0,3907,0,3203,1,3860,0.5,4086,15.124483462254174,3591,30.24896692450835,3416,0.0,3261
3736,Yao Luo,econometrics,North America,Toronto,7,2425,6,2423,40.8656334834051,3319,130.0,2954,25,1518,2,1169,15,589,13.5,1526,1,1424,7,2299,9.0,1418,37.81852968120546,2925,37.63705936241092,3270,71.27411872482185,1520
3737,Dan Mcgee,political_econ,North America,Toronto,1,4388,0,4385,1.0,4570,1.0,4570,1,4577,1,1576,1,2917,1.0,4350,0,3203,1,3860,1.0,3730,1.0,4501,1.0,4561,0.0,3261
3738,Robert Mcmillan,labor,North America,Toronto,10,1802,10,1828,644.9906976073376,747,1173.0,1136,11,2737,3,924,7,1234,7.0,2517,3,816,10,1859,7.0,1731,1670.2152580035977,691,183.52977593737828,1700,541.5893278121348,940
3739,Angelo Melino,multiple-field,North America,Toronto,10,1802,10,1828,447.88949529990094,1022,831.0,1416,18,1994,2,1169,8,1097,10.0,1962,2,1039,10,1859,6.5,1818,320.28589980705954,1315,447.84750756284376,828,891.6950151256875,792
3740,Jordi Mondria,multiple-field,North America,Toronto,10,1802,10,1828,160.55528642807124,2034,436.0,1948,13,2492,0,3283,3,2072,6.5,2616,0,3203,10,1859,5.0,2147,80.27764321403562,2322,160.55528642807124,1846,0.0,3261
3741,Peter Morrow,i_trade,North America,Toronto,7,2425,7,2254,277.3355368502205,1469,443.0,1933,9,3018,2,1169,4,1786,5.5,2853,1,1424,8,2146,5.0,2147,307.00568145137623,1337,90.01136290275251,2443,176.02272580550502,1304
3742,Jennifer Murdock,i_organization,North America,Toronto,2,3967,2,3404,160.7886811936711,2031,229.0,2502,3,4085,0,3283,0,3965,1.5,4125,0,3203,2,3459,1.0,3730,80.39434059683555,2321,160.7886811936711,1845,0.0,3261
3743,Philip Oreopoulos,labor,North America,Toronto,33,250,43,396,1509.1931619246093,298,6688.0,246,49,693,6,525,20,383,27.5,661,6,456,43,408,25.5,418,8679.699815217818,337,1264.1144622012737,282,7548.686773207643,272
3744,Marcin Pęski,micro_theory,North America,Toronto,9,1992,9,1961,71.93052203341777,2815,206.0,2588,19,1915,5,627,10,906,12.0,1681,2,1039,12,1632,9.5,1356,214.06885033322374,1530,72.46109990209172,2663,337.3054995104586,1101
3745,David Price,labor,North America,Toronto,1,4388,1,3809,371.0,1190,371.0,2087,1,4577,1,1576,1,2917,1.0,4350,1,1424,1,3860,1.0,3730,371.00000000000006,1234,1.0,4561,0.0,3261
3746,Diego Restuccia,development,North America,Toronto,23,568,33,565,1111.855656099298,438,3691.0,463,38,953,7,445,16,541,22.5,866,7,384,33,579,20.5,567,7335.101190896164,358,980.9378830295082,378,6817.565181206557,289
3747,Joao Ritto,macro,North America,Toronto,1,4388,0,4385,4.0,4388,4.0,4413,1,4577,0,3283,1,2917,0.5,4588,0,3203,0,4408,0.5,4086,2.0,4394,4.0,4349,0.0,3261
3748,Anne-Katrin Roesler,micro_theory,North America,Toronto,3,3600,2,3404,75.07329751649384,2774,90.0,3198,3,4085,3,924,3,2072,3.0,3545,2,1039,3,3149,3.0,2752,197.86436523172685,1591,3.0,4407,0.0,3261
3749,Shamil Sharapudinov,micro_theory,North America,Toronto,1,4388,0,4385,2.0,4497,2.0,4502,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,1.0,4501,2.0,4473,0.0,3261
3750,Xianwen Shi,micro_theory,North America,Toronto,13,1348,14,1430,206.3879841463645,1768,630.0,1649,24,1571,5,627,14,640,14.5,1436,5,545,14,1453,12.0,1098,1464.0487655211987,722,126.25180411028943,2084,606.2590205514472,900
3751,Michael Smart,p_finance,North America,Toronto,16,1038,24,859,444.2915709306221,1030,1657.0,877,37,989,1,1576,14,640,19.0,1075,1,1424,24,876,14.5,901,241.92059390691978,1460,444.84118781383955,837,443.84118781383955,1005
3752,Eduardo Souza-Rodrigues,multiple-field,North America,Toronto,6,2677,5,2603,62.34580980306536,2958,133.0,2937,7,3309,2,1169,3,2072,4.5,3116,2,1039,5,2654,4.0,2445,136.53649718927707,1891,47.574115460423364,3055,91.14823092084673,1464
3753,Joseph Steinberg,multiple-field,North America,Toronto,6,2677,4,2824,119.57006314291216,2327,219.0,2538,13,2492,3,924,6,1392,8.0,2304,1,1424,6,2464,6.0,1923,182.06386443286405,1658,111.4250893474384,2209,325.2752680423152,1105
3754,Michael Stepner,labor,North America,Toronto,6,2677,4,2824,1918.2174016518566,221,2090.0,742,9,3018,1,1576,1,2917,5.0,2983,1,1424,4,2882,2.5,2945,1061.6980212989895,832,1916.3960425979792,150,1915.3960425979792,588
3755,Colin Stewart,micro_theory,North America,Toronto,8,2197,7,2254,96.02083107326243,2541,238.0,2476,15,2273,4,749,12,763,9.5,2035,4,656,7,2299,8.5,1487,531.1870357527658,1059,45.2674205639267,3090,165.0696822557068,1327
3756,Max Tabord-Meehan,econometrics,North America,Toronto,3,3600,3,3094,31.080540535840107,3506,58.0,3462,9,3018,2,1169,5,1568,5.5,2853,2,1039,3,3149,3.5,2589,74.38486394981382,2378,17.524174696260026,3780,31.04834939252005,1655
3757,Daniel Trefler,i_trade,North America,Toronto,19,797,21,998,1030.4207878337859,488,3259.0,519,31,1232,9,329,11,832,20.0,1011,9,268,21,1017,15.0,864,15815.28503613878,229,393.4398522525988,927,3459.9586702733895,437
3758,Anton Tsoy,micro_theory,North America,Toronto,4,3256,1,3809,23.600847442411894,3684,39.0,3705,5,3656,1,1576,3,2072,3.0,3545,0,3203,2,3459,2.0,3174,17.412712210513327,3515,23.825424421026653,3576,22.825424421026653,1689
3759,Clementine Van Effenterre,labor,North America,Toronto,3,3600,1,3809,33.0,3469,47.0,3604,3,4085,0,3283,2,2431,1.5,4125,0,3203,1,3860,1.0,3730,16.5,3549,33.0,3362,0.0,3261
3760,Eva Vivalt,multiple-field,North America,Toronto,6,2677,5,2603,123.48279232346505,2288,242.0,2463,8,3159,1,1576,4,1786,4.5,3116,1,1424,5,2654,3.5,2589,87.2474065831883,2251,121.49481316637659,2126,120.49481316637659,1395
3761,Yuanyuan Wan,econometrics,North America,Toronto,6,2677,5,2603,72.6773692424265,2806,150.0,2832,17,2079,0,3283,10,906,8.5,2203,0,3203,5,2654,5.0,2147,36.33868462121325,2965,72.6773692424265,2660,0.0,3261
3762,Tianyi Wang,history,North America,Toronto,4,3256,3,3094,108.58637115218465,2421,163.0,2783,5,3656,1,1576,1,2917,3.0,3545,1,1424,3,3149,2.0,3174,92.06745449890578,2204,101.13490899781155,2326,100.13490899781155,1435
3763,Aaron Weisbrod,development,North America,Toronto,1,4388,1,3809,34.0,3449,34.0,3769,1,4577,0,3283,0,3965,0.5,4588,0,3203,1,3860,0.5,4086,17.0,3534,34.0,3345,0.0,3261
3764,Ronald Wolthoff,micro_theory,North America,Toronto,9,1992,9,1961,103.68702908271604,2469,261.0,2382,16,2168,2,1169,10,906,9.0,2114,1,1424,10,1859,7.5,1649,77.05496978322932,2357,102.10993956645864,2318,200.21987913291727,1267
3765,Adonis Yatchew,multiple-field,North America,Toronto,18,872,24,859,460.5029858752275,996,1565.0,914,35,1061,1,1576,7,1234,18.0,1148,1,1424,24,876,13.0,1007,304.9245469313534,1344,454.84909386270675,813,453.84909386270675,999
3766,Roman Zarate,labor,North America,Toronto,4,3256,3,3094,25.80697580112788,3635,48.0,3588,4,3855,1,1576,2,2431,2.5,3719,1,1424,3,3149,2.5,2945,27.24662100445346,3200,19.49324200890693,3716,18.49324200890693,1707
3767,David Lagziel,micro_theory,North America,Toronto,3,3600,0,4385,7.483314773547883,4196,18.0,4028,14,2384,0,3283,4,1786,7.0,2517,0,3203,0,4408,2.0,3174,3.7416573867739413,4213,7.483314773547883,4142,0.0,3261
3768,Adam Lavecchia,multiple-field,North America,Toronto,4,3256,2,3404,118.02965729002182,2342,163.0,2783,5,3656,1,1576,2,2431,3.0,3545,1,1424,2,3459,2.0,3174,94.70008976653449,2177,112.40017953306898,2201,111.40017953306898,1415
3769,Christian Spielmann,i_trade,North America,Toronto,1,4388,1,3809,100.0,2502,100.0,3122,3,4085,0,3283,0,3965,1.5,4125,0,3203,1,3860,0.5,4086,50.0,2707,100.0,2337,0.0,3261
3770,Amartya Lahiri,multiple-field,North America,UBC,14,1239,17,1215,174.10628937519746,1954,621.0,1656,27,1408,1,1576,10,906,14.0,1485,1,1424,17,1241,11.0,1189,142.53526844255802,1851,164.07053688511607,1819,163.07053688511607,1334
3771,Brian R. Copeland,i_trade,North America,UBC,23,568,26,777,3224.0781628242203,115,8086.0,194,38,953,4,749,5,1568,21.0,953,4,656,26,797,15.0,864,13719.918077536535,254,1916.4520909031944,149,7649.808363612778,269
3772,David A. Green,labor,North America,UBC,27,420,42,412,421.3502106324382,1084,2176.0,725,59,532,6,525,17,493,32.5,531,6,456,42,422,24.0,461,2409.5922315057987,591,393.7022053071145,926,2326.213231842687,536
3773,Erik Snowberg,multiple-field,North America,UBC,17,948,21,998,550.8411749315768,849,1948.0,778,29,1320,9,329,11,832,19.0,1075,7,384,23,925,17.0,742,7118.7459802013,365,373.4914265109675,984,3280.422838598707,452
3774,Florian Hoffmann,labor,North America,UBC,5,2944,5,2603,220.01136334289646,1704,381.0,2065,6,3475,1,1576,2,2431,3.5,3382,1,1424,5,2654,3.0,2752,244.9568805233684,1454,116.91376104673681,2166,115.91376104673681,1407
3775,Giovanni Gallipoli,labor,North America,UBC,8,2197,7,2254,118.97058459972364,2332,306.0,2254,15,2273,3,924,8,1097,9.0,2114,3,816,7,2299,6.0,1923,496.2815594009552,1098,65.06448259673161,2765,186.1934477901948,1290
3776,Gorkem Bostanci,i_finance,North America,UBC,2,3967,1,3809,134.18271125595876,2204,141.0,2888,2,4322,0,3283,0,3965,1.0,4350,0,3203,1,3860,0.5,4086,67.09135562797938,2454,134.18271125595876,2024,0.0,3261
3777,Henry Siu,multiple-field,North America,UBC,13,1348,15,1353,259.3684637730655,1547,758.0,1484,20,1840,2,1169,13,700,11.0,1825,2,1039,15,1379,10.0,1294,341.68532886150354,1275,236.8765633263566,1443,469.7531266527132,982
3778,Hiro Kasahara,multiple-field,North America,UBC,13,1348,16,1280,582.327227596306,817,1397.0,1003,21,1766,2,1169,8,1097,11.5,1753,2,1039,16,1309,9.5,1356,582.2575282561146,1031,566.889369699944,662,1129.778739399888,728
3779,Jamie Mccasland,development,North America,UBC,4,3256,1,3809,29.68164415931166,3543,45.0,3632,5,3656,0,3283,2,2431,2.5,3719,0,3203,1,3860,1.5,3437,14.84082207965583,3605,29.68164415931166,3430,0.0,3261
3780,Jesse Perla,macro,North America,UBC,4,3256,4,2824,134.14917070187204,2205,264.0,2366,6,3475,3,924,5,1568,4.5,3116,3,816,4,2882,4.0,2445,589.0942505619118,1027,72.12307863514182,2669,207.36923590542546,1256
3781,Katherine Wagner,multiple-field,North America,UBC,4,3256,3,3094,46.42197755374064,3205,79.0,3276,5,3656,0,3283,1,2917,2.5,3719,0,3203,3,3149,2.0,3174,23.21098877687032,3317,46.42197755374064,3078,0.0,3261
3782,Kevin Milligan,multiple-field,North America,UBC,25,490,31,605,947.8618042731757,531,3452.0,495,52,637,2,1169,11,832,27.0,674,2,1039,31,620,16.5,766,1326.9901304584298,754,777.0335476610029,481,1550.0670953220058,650
3783,Kevin Song,econometrics,North America,UBC,1,4388,1,3809,50.0,3134,50.0,3563,1,4577,0,3283,1,2917,0.5,4588,0,3203,1,3860,0.5,4086,25.0,3257,50.0,3003,0.0,3261
3784,Li Hao,micro_theory,North America,UBC,9,1992,9,1961,113.10172412478954,2376,296.0,2283,11,2737,1,1576,6,1392,6.0,2731,1,1424,9,2003,5.5,2026,108.62089877354268,2058,96.24179754708538,2383,95.24179754708538,1454
3785,Marit Rehavi,multiple-field,North America,UBC,4,3256,4,2824,157.8670326572334,2049,272.0,2347,4,3855,0,3283,0,3965,2.0,3907,0,3203,4,2882,2.0,3174,78.9335163286167,2338,157.8670326572334,1860,0.0,3261
3786,Matt Lowe,multiple-field,North America,UBC,4,3256,3,3094,139.14381049834736,2165,185.0,2676,8,3159,2,1169,3,2072,5.0,2983,1,1424,4,2882,3.5,2589,185.65624575606253,1639,31.34280150224242,3393,58.68560300448484,1555
3787,Mauricio Drelichman,history,North America,UBC,11,1625,11,1709,150.4991694329241,2092,440.0,1940,21,1766,0,3283,2,2431,10.5,1890,0,3203,11,1737,5.5,2026,75.24958471646205,2369,150.4991694329241,1911,0.0,3261
3788,Michael Devereux,p_finance,North America,UBC,30,323,49,305,892.9770433779358,561,3786.0,453,92,240,1,1576,17,493,46.5,267,1,1424,49,313,25.0,431,473.284382428962,1116,893.568764857924,421,892.568764857924,791
3789,Michael Peters,micro_theory,North America,UBC,18,872,24,859,271.4516531539272,1497,1114.0,1188,40,899,13,186,28,209,26.5,696,12,173,25,834,22.0,518,5974.508743724446,391,220.74262923146034,1504,2700.6541800089844,498
3790,Michal Szkup,multiple-field,North America,UBC,4,3256,4,2824,54.74486277268398,3061,105.0,3091,11,2737,0,3283,5,1568,5.5,2853,0,3203,4,2882,3.0,2752,27.37243138634199,3195,54.74486277268398,2923,0.0,3261
3791,Munir Squires,development,North America,UBC,5,2944,1,3809,19.390719429665317,3818,44.0,3644,6,3475,1,1576,3,2072,3.5,3382,1,1424,1,3860,2.0,3174,19.61577310586391,3435,16.231546211727817,3827,15.231546211727817,1724
3792,Nathan Nunn,history,North America,UBC,34,230,38,469,2747.203487184741,141,9929.0,152,43,813,20,83,24,285,31.5,555,20,64,38,480,29.5,320,106061.52489666884,50,825.8877092995028,451,16117.754185990056,141
3793,Nicole Fortin,labor,North America,UBC,22,617,24,859,2623.0030499410404,147,6523.0,250,32,1187,5,627,9,991,18.5,1111,5,545,24,876,14.5,901,10056.369184161182,304,1246.0926637443313,286,6205.463318721657,306
